review_id,review_date,product_id,source,rating,review_text,sentiment_label,primary_aspect,verified_purchase,helpful_votes
RV00503,2025-10-03,P003,Retail Survey,3,An ordinary experience with the FitTrack Neo. The fitness tracking is okay for the price.,neutral,fitness tracking,1,6
RV00504,2025-02-27,P003,Support Follow-up,1,The FitTrack Neo costs too much for this level of display. I requested a return.,negative,display,1,0
RV00505,2024-01-17,P001,Marketplace,5,Excellent purchase. The PulseBottle Pro has strong price and arrived in perfect condition.,positive,price,1,0
RV00506,2024-01-14,P002,Marketplace,3,"I received the SonicWave Lite. It works as described, although the price is neither great nor poor.",neutral,price,1,4
RV00507,2025-07-11,P002,MarketPulse Store,4,Very happy with the SonicWave Lite. The price exceeded my expectations and the price feels fair.,positive,price,1,3
RV00508,2025-02-21,P001,Support Follow-up,3,An ordinary experience with the PulseBottle Pro. The build quality is okay for the price.,neutral,build quality,1,2
RV00509,2025-04-02,P001,Marketplace,4,The PulseBottle Pro feels reliable and the build quality is excellent. Delivery was quick and I would recommend it.,positive,build quality,1,6
RV00510,2025-06-20,P004,Support Follow-up,5,"I have used the AeroRun Flex for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,3
RV00511,2025-10-19,P003,Support Follow-up,4,Very happy with the FitTrack Neo. The display exceeded my expectations and the price feels fair.,positive,display,1,0
RV00512,2025-02-08,P003,Support Follow-up,3,The FitTrack Neo is fine for regular use. The fitness tracking matches the listed specifications.,neutral,fitness tracking,1,12
RV00513,2024-11-14,P002,Support Follow-up,4,Very happy with the SonicWave Lite. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,9
RV00514,2025-07-03,P001,MarketPulse Store,3,The PulseBottle Pro is acceptable. The lid seal is average and delivery took the expected time.,neutral,lid seal,1,0
RV00515,2024-11-13,P003,MarketPulse Store,5,The FitTrack Neo feels reliable and the battery is excellent. Delivery was quick and I would recommend it.,positive,battery,1,1
RV00516,2025-12-17,P004,Support Follow-up,4,Excellent purchase. The AeroRun Flex has strong comfort and arrived in perfect condition.,positive,comfort,1,7
RV00517,2024-09-01,P002,MarketPulse Store,4,Very happy with the SonicWave Lite. The price exceeded my expectations and the price feels fair.,positive,price,1,3
RV00518,2024-01-18,P002,Support Follow-up,5,Very happy with the SonicWave Lite. The battery exceeded my expectations and the price feels fair.,positive,battery,0,17
RV00519,2024-10-01,P002,Retail Survey,4,Very happy with the SonicWave Lite. The price exceeded my expectations and the price feels fair.,positive,price,0,8
RV00520,2024-09-11,P003,MarketPulse Store,4,"I have used the FitTrack Neo for several weeks. Great price, simple setup, and helpful service.",positive,price,1,16
RV00521,2024-03-10,P002,Retail Survey,2,"Bad experience. The SonicWave Lite has weak sound quality, confusing setup, and unhelpful service.",negative,sound quality,1,13
RV00522,2024-07-22,P003,Marketplace,4,"I have used the FitTrack Neo for several weeks. Great price, simple setup, and helpful service.",positive,price,1,5
RV00523,2024-05-28,P004,Support Follow-up,4,"I have used the AeroRun Flex for several weeks. Great sole quality, simple setup, and helpful service.",positive,sole quality,1,8
RV00524,2025-07-10,P003,Retail Survey,5,"I have used the FitTrack Neo for several weeks. Great fitness tracking, simple setup, and helpful service.",positive,fitness tracking,1,10
RV00525,2025-10-02,P001,MarketPulse Store,3,The PulseBottle Pro is acceptable. The temperature retention is average and delivery took the expected time.,neutral,temperature retention,1,1
RV00526,2025-12-09,P004,Support Follow-up,1,The AeroRun Flex costs too much for this level of comfort. I requested a return.,negative,comfort,1,2
RV00527,2025-06-15,P002,Marketplace,5,"I have used the SonicWave Lite for several weeks. Great sound quality, simple setup, and helpful service.",positive,sound quality,1,14
RV00528,2025-11-14,P004,Support Follow-up,3,The AeroRun Flex is fine for regular use. The sole quality matches the listed specifications.,neutral,sole quality,0,3
RV00529,2024-05-26,P003,MarketPulse Store,4,Excellent purchase. The FitTrack Neo has strong display and arrived in perfect condition.,positive,display,1,3
RV00530,2024-10-05,P003,Marketplace,1,The FitTrack Neo costs too much for this level of fitness tracking. I requested a return.,negative,fitness tracking,1,0
RV00531,2025-05-02,P002,Retail Survey,5,Excellent purchase. The SonicWave Lite has strong sound quality and arrived in perfect condition.,positive,sound quality,0,5
RV00532,2024-12-23,P003,Retail Survey,2,"Bad experience. The FitTrack Neo has weak price, confusing setup, and unhelpful service.",negative,price,1,13
RV00533,2025-03-28,P001,Support Follow-up,3,The PulseBottle Pro is fine for regular use. The temperature retention matches the listed specifications.,neutral,temperature retention,1,8
RV00534,2024-11-05,P004,MarketPulse Store,4,"I have used the AeroRun Flex for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,1
RV00535,2024-09-24,P001,Retail Survey,3,"I received the PulseBottle Pro. It works as described, although the temperature retention is neither great nor poor.",neutral,temperature retention,1,0
RV00536,2025-06-27,P004,MarketPulse Store,3,The AeroRun Flex is acceptable. The sole quality is average and delivery took the expected time.,neutral,sole quality,1,0
RV00537,2025-03-29,P001,MarketPulse Store,3,The PulseBottle Pro is acceptable. The build quality is average and delivery took the expected time.,neutral,build quality,1,25
RV00538,2024-01-10,P004,Support Follow-up,5,The AeroRun Flex feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,0
RV00539,2024-08-16,P001,Marketplace,4,The PulseBottle Pro feels reliable and the lid seal is excellent. Delivery was quick and I would recommend it.,positive,lid seal,0,0
RV00540,2025-03-12,P001,MarketPulse Store,5,The PulseBottle Pro feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,10
RV00541,2024-09-26,P002,Support Follow-up,5,Very happy with the SonicWave Lite. The price exceeded my expectations and the price feels fair.,positive,price,1,5
RV00542,2025-03-14,P003,Retail Survey,5,Excellent purchase. The FitTrack Neo has strong fitness tracking and arrived in perfect condition.,positive,fitness tracking,1,18
RV00543,2025-12-10,P004,Support Follow-up,5,"I have used the AeroRun Flex for several weeks. Great sole quality, simple setup, and helpful service.",positive,sole quality,1,10
RV00544,2025-05-20,P004,Marketplace,5,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,1,6
RV00545,2025-08-13,P003,MarketPulse Store,1,"Bad experience. The FitTrack Neo has weak battery, confusing setup, and unhelpful service.",negative,battery,1,16
RV00546,2024-04-26,P002,Retail Survey,5,Excellent purchase. The SonicWave Lite has strong price and arrived in perfect condition.,positive,price,1,12
RV00547,2025-03-02,P001,Retail Survey,2,The PulseBottle Pro disappointed me. The price is poor and support took too long to respond.,negative,price,1,11
RV00548,2025-11-18,P002,MarketPulse Store,5,Excellent purchase. The SonicWave Lite has strong price and arrived in perfect condition.,positive,price,1,10
RV00549,2025-04-10,P004,Support Follow-up,3,An ordinary experience with the AeroRun Flex. The fit is okay for the price.,neutral,fit,1,15
RV00550,2024-07-26,P004,Marketplace,1,The AeroRun Flex disappointed me. The price is poor and support took too long to respond.,negative,price,1,0
RV00551,2024-12-15,P001,Support Follow-up,3,The PulseBottle Pro is acceptable. The temperature retention is average and delivery took the expected time.,neutral,temperature retention,1,1
RV00552,2024-11-28,P001,MarketPulse Store,5,Very happy with the PulseBottle Pro. The price exceeded my expectations and the price feels fair.,positive,price,1,9
RV00553,2025-12-22,P002,Retail Survey,4,The SonicWave Lite feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,0
RV00554,2025-03-08,P001,Marketplace,2,The PulseBottle Pro disappointed me. The lid seal is poor and support took too long to respond.,negative,lid seal,1,0
RV00555,2025-12-05,P001,Retail Survey,3,An ordinary experience with the PulseBottle Pro. The temperature retention is okay for the price.,neutral,temperature retention,0,3
RV00556,2024-04-09,P003,Support Follow-up,2,The FitTrack Neo disappointed me. The display is poor and support took too long to respond.,negative,display,1,11
RV00557,2024-02-12,P002,MarketPulse Store,4,"I have used the SonicWave Lite for several weeks. Great price, simple setup, and helpful service.",positive,price,1,7
RV00558,2024-07-15,P001,Marketplace,5,Very happy with the PulseBottle Pro. The price exceeded my expectations and the price feels fair.,positive,price,1,5
RV00559,2024-04-04,P002,Retail Survey,4,Excellent purchase. The SonicWave Lite has strong comfort and arrived in perfect condition.,positive,comfort,1,0
RV00560,2025-09-07,P003,Retail Survey,2,The FitTrack Neo disappointed me. The price is poor and support took too long to respond.,negative,price,1,16
RV00561,2025-06-09,P001,MarketPulse Store,1,Not satisfied with the PulseBottle Pro. The price failed within a few days and delivery was delayed.,negative,price,1,1
RV00562,2024-02-25,P004,MarketPulse Store,5,The AeroRun Flex feels reliable and the fit is excellent. Delivery was quick and I would recommend it.,positive,fit,1,18
RV00563,2025-11-10,P004,Marketplace,4,Excellent purchase. The AeroRun Flex has strong comfort and arrived in perfect condition.,positive,comfort,1,7
RV00564,2025-03-17,P001,Marketplace,4,The PulseBottle Pro feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,6
RV00565,2025-04-24,P002,Marketplace,3,The SonicWave Lite is fine for regular use. The battery matches the listed specifications.,neutral,battery,1,0
RV00566,2025-03-12,P001,Support Follow-up,5,Very happy with the PulseBottle Pro. The lid seal exceeded my expectations and the price feels fair.,positive,lid seal,1,0
RV00567,2025-03-26,P001,Support Follow-up,5,"I have used the PulseBottle Pro for several weeks. Great price, simple setup, and helpful service.",positive,price,0,10
RV00568,2025-10-15,P001,Support Follow-up,5,"I have used the PulseBottle Pro for several weeks. Great lid seal, simple setup, and helpful service.",positive,lid seal,0,0
RV00569,2024-06-11,P001,Retail Survey,3,The PulseBottle Pro is acceptable. The temperature retention is average and delivery took the expected time.,neutral,temperature retention,1,14
RV00570,2024-06-10,P001,Retail Survey,3,"I received the PulseBottle Pro. It works as described, although the build quality is neither great nor poor.",neutral,build quality,1,2
RV00571,2025-02-18,P004,Marketplace,4,Excellent purchase. The AeroRun Flex has strong fit and arrived in perfect condition.,positive,fit,1,2
RV00572,2025-08-20,P003,Support Follow-up,2,Not satisfied with the FitTrack Neo. The price failed within a few days and delivery was delayed.,negative,price,1,21
RV00573,2025-05-04,P003,MarketPulse Store,5,Excellent purchase. The FitTrack Neo has strong price and arrived in perfect condition.,positive,price,0,7
RV00574,2025-09-02,P001,Retail Survey,5,"I have used the PulseBottle Pro for several weeks. Great build quality, simple setup, and helpful service.",positive,build quality,1,27
RV00575,2024-08-20,P002,MarketPulse Store,2,The SonicWave Lite costs too much for this level of sound quality. I requested a return.,negative,sound quality,1,0
RV00576,2024-03-04,P004,MarketPulse Store,4,The AeroRun Flex feels reliable and the fit is excellent. Delivery was quick and I would recommend it.,positive,fit,1,3
RV00577,2024-03-24,P003,Marketplace,5,"I have used the FitTrack Neo for several weeks. Great fitness tracking, simple setup, and helpful service.",positive,fitness tracking,0,16
RV00578,2025-08-16,P004,MarketPulse Store,3,An ordinary experience with the AeroRun Flex. The price is okay for the price.,neutral,price,0,6
RV00579,2024-08-26,P004,Marketplace,4,Excellent purchase. The AeroRun Flex has strong fit and arrived in perfect condition.,positive,fit,1,0
RV00580,2024-06-28,P002,Retail Survey,5,Very happy with the SonicWave Lite. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,20
RV00581,2024-09-14,P002,Marketplace,2,"Bad experience. The SonicWave Lite has weak sound quality, confusing setup, and unhelpful service.",negative,sound quality,1,7
